delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,158,2,13,space,0.48770620895083994,None,400,1,[1.6624379580607638],[1.6624406250193715],13,2,158,5,802.9204625419807,,802.9158867499791,802.9204625419807,803.9168596670497,803.9168596670497,803.9168596670497,804.4100476669846,space,0.48770620895083994,None,804.4113325420767,805.1182031257233,805.4204002090264,805.407348375069,805.4093738340307,805.4204002090264,805.4204002090264,805.4204002090264,807.0830664170207,400,1,[1.6624379580607638],[1.6624406250193715],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,159,3,13,space,0.4703654999611899,None,200,1,[1.6897830830421299],[1.6897861250909045],13,3,159,1,807.0928065840853,,807.0832030000165,807.0928065840853,808.0831536250189,808.0831536250189,808.0831536250189,808.5603471670765,space,0.4703654999611899,None,808.5616427500499,808.9684540416968,809.2772085840115,809.2630910840817,809.2651055420283,809.2772085840115,809.2772085840115,809.2772085840115,810.9672387919854,200,1,[1.6897830830421299],[1.6897861250909045],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,160,4,13,space,0.37925587594509125,None,600,1,[1.1444711250951514],[1.1444745420012623],13,4,160,11,810.9710242500296,,810.9674118340481,810.9710242500296,811.9541256669909,811.9541256669909,811.9675522920443,812.3363118340494,space,0.37925587594509125,None,812.3378306250088,813.0446240837375,813.3488883749815,813.3324869170319,813.3352252090117,813.3488883749815,813.3488883749815,813.3488883749815,814.4936038340675,600,1,[1.1444711250951514],[1.1444745420012623],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,161,5,13,space,0.6347353339660913,None,300,1,[2.0914688329212368],[2.0914717499399558],13,5,161,10,814.496968041989,,814.4937432500301,814.496968041989,815.4835654590279,815.4835654590279,815.4881001670146,816.1218480840325,space,0.6347353339660913,None,816.1236125420546,816.5262132506507,816.8387014999753,816.8246426670812,816.8271255419822,816.8387014999753,816.8387014999753,816.8387014999753,818.9304255000316,300,1,[2.0914688329212368],[2.0914717499399558],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,162,6,13,space,0.4759182509733364,None,200,1,[2.152229042025283],[2.1522318329662085],13,6,162,3,818.9395403340459,,818.9306245840853,818.9395403340459,819.9212954170071,819.9212954170071,819.9401626250474,820.4009519590763,space,0.4759182509733364,None,820.4025216250448,820.5029672916901,820.8069872499909,820.794009958976,820.7956279590726,820.8069872499909,820.8069872499909,820.8069872499909,822.9594655419933,200,1,[2.152229042025283],[2.1522318329662085],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,163,7,13,space,0.35464683396276087,None,100,1,[3.662735874997452],[3.6627388750202954],13,7,163,0,822.9625027090078,,822.9596578340279,822.9625027090078,823.9584978750208,823.9584978750208,823.9584978750208,824.3215333339758,space,0.35464683396276087,None,824.3231696670409,824.4271841257034,824.7382825840032,824.7237066250527,824.7262301250594,824.7382825840032,824.7382825840032,824.7382825840032,828.401292250026,100,1,[3.662735874997452],[3.6627388750202954],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,164,8,13,space,0.6758811670588329,None,400,1,[1.9444954170612618],[1.944498167023994],13,8,164,4,828.4040885840077,,828.4016572500113,828.4040885840077,829.3980641670059,829.3980641670059,829.3980641670059,830.079018666991,space,0.6758811670588329,None,830.0806485420326,830.4786389166877,830.7803451670334,830.7656326249707,830.7678574590245,830.7803451670334,830.7803451670334,830.7803451670334,832.7250964170089,400,1,[1.9444954170612618],[1.944498167023994],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,165,9,13,space,0.13323020795360208,None,100,1,[8.689248332986608],[8.68925166700501],13,9,165,9,832.7292555420427,,832.7252919999883,832.7292555420427,833.7227255000034,833.7227255000034,833.7227255000034,833.8605275000446,space,0.13323020795360208,None,833.860935500008,833.9710856256463,834.2757807089947,834.2618225420592,834.2634926669998,834.2757807089947,834.2757807089947,834.2757807089947,842.9652614590013,100,1,[8.689248332986608],[8.68925166700501],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,166,10,13,space,0.4688562079099938,None,500,1,[1.6529431670205668],[1.6529465829953551],13,10,166,8,842.9716943750391,,842.9654240839882,842.9716943750391,843.9547802089946,843.9547802089946,843.9672796250088,844.4303509170422,space,0.4688562079099938,None,844.4322880840627,845.134635458646,845.4398663750617,845.4238547090208,845.4265432499815,845.4398663750617,845.4398663750617,845.4398663750617,847.0930662499741,500,1,[1.6529431670205668],[1.6529465829953551],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,167,11,13,space,0.400923041976057,None,400,1,[2.1051949999528006],[2.1051981669152156],13,11,167,7,847.0959407499759,,847.0932728750631,847.0959407499759,848.0876163750654,848.0876163750654,848.0876163750654,848.4912699590204,space,0.400923041976057,None,848.4927377500571,848.8921074587308,849.1987490840256,849.182578667067,849.1847490420332,849.1987490840256,849.1987490840256,849.1987490840256,851.3041816250188,400,1,[2.1051949999528006],[2.1051981669152156],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,168,0,14,space,0.6477416669949889,None,300,1,[5.227311125025153],[5.227314791060053],14,0,168,1,851.3128603340592,,851.3043254170334,851.3128603340592,852.2966369170463,852.2966369170463,852.3094673340674,852.9465018750634,space,0.6477416669949889,None,852.9484611670487,853.3498879586734,853.6642219590722,853.6485776250483,853.650949709001,853.6642219590722,853.6642219590722,853.6642219590722,858.8917864169925,300,1,[5.227311125025153],[5.227314791060053],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,169,1,14,space,1.2823198339901865,None,400,1,[2.059116082964465],[2.05911966599524],14,1,169,11,858.8961003749864,,858.891955500003,858.8961003749864,859.8838956250111,859.8838956250111,859.8884561250452,861.1689547920832,space,1.2823198339901865,None,861.1704820420127,861.8707812916875,862.1820880000014,862.1660270420834,862.1684713750146,862.1820880000014,862.1820880000014,862.1820880000014,864.2414521250175,400,1,[2.059116082964465],[2.05911966599524],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,170,2,14,space,1.3295092089101672,None,300,1,[1.7363777499413118],[1.7363805000204593],14,2,170,3,864.2465932500781,,864.2416263340274,864.2465932500781,865.2375770000508,865.2375770000508,865.239948875038,866.5768715420272,space,1.3295092089101672,None,866.5785109170247,866.6854102087129,866.9969103339827,866.98164154205,866.9836690840311,866.9969103339827,866.9969103339827,866.9969103339827,868.7335387089988,300,1,[1.7363777499413118],[1.7363805000204593],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,171,3,14,space,1.4508932089665905,None,500,1,[0.9944150829687715],[0.9944176659919322],14,3,171,5,868.737464417005,,868.733718084055,868.737464417005,869.7250357919838,869.7250357919838,869.7292433750117,871.1820744170109,space,1.4508932089665905,None,871.1825728340773,871.8874704166703,872.1963601669995,872.1804796250071,872.1827081670053,872.1963601669995,872.1963601669995,872.1963601669995,873.1910258340649,500,1,[0.9944150829687715],[0.9944176659919322],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,172,4,14,space,0.37992099998518825,None,400,1,[1.1339234159095213],[1.1339261250104755],14,4,172,8,873.1953598340042,,873.1911652500276,873.1953598340042,874.17895529198,874.17895529198,874.1949702920392,874.5635507500265,space,0.37992099998518825,None,874.5650854590349,875.26421037567,875.578197625,875.5636085000588,875.5658716249745,875.578197625,875.578197625,875.578197625,876.712357792072,400,1,[1.1339234159095213],[1.1339261250104755],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,173,5,14,space,0.7054621250135824,None,100,1,[1.7976284170290455],[1.7976312499959022],14,5,173,9,876.7217240839964,,876.7124947090633,876.7217240839964,877.7064884590218,877.7064884590218,877.7193045000313,878.4167907090159,space,0.7054621250135824,None,878.4184086250607,878.528842416654,878.8348388340091,878.8214515839936,878.8233742499724,878.8348388340091,878.8348388340091,878.8348388340091,880.632711042068,100,1,[1.7976284170290455],[1.7976312499959022],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,174,6,14,space,0.5122861670097336,None,700,1,[1.5914322909666225],[1.5914355829590932],14,6,174,4,880.637326208991,,880.6328745000064,880.637326208991,881.6309035840677,881.6309035840677,881.6309035840677,882.152704417007,space,0.5122861670097336,None,882.1543497500243,882.554475375746,882.8552932090824,882.841675166972,882.8433274170384,882.8552932090824,882.8552932090824,882.8552932090824,884.4469828340225,700,1,[1.5914322909666225],[1.5914355829590932],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,175,7,14,space,0.6279629999771714,None,800,1,[6.5704639999894425],[6.570467374986038],14,7,175,2,884.4561808750732,,884.4471717500128,884.4561808750732,885.4376780840103,885.4376780840103,885.4542800419731,886.069042542018,space,0.6279629999771714,None,886.0706154999789,886.7762464166774,887.0862215419766,887.0717334999936,887.073765625013,887.0862215419766,887.0862215419766,887.0862215419766,893.656920333975,800,1,[6.5704639999894425],[6.570467374986038],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,176,8,14,space,1.3989521668991074,None,800,1,[1.2283883329946548],[1.228391208103858],14,8,176,10,893.6692921670619,,893.6570691249799,893.6692921670619,894.6494189170189,894.6494189170189,894.666631167056,896.0544000840746,space,1.3989521668991074,None,896.0563287920086,896.4618538757243,896.7648272920633,896.749321875046,896.7521326669957,896.7648272920633,896.7648272920633,896.7648272920633,897.9934627090115,800,1,[1.2283883329946548],[1.228391208103858],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,177,9,14,space,0.4675623750081286,None,300,1,[1.2916706249816343],[1.2916737919440493],14,9,177,0,897.9966931249946,,897.9936007499928,897.9966931249946,898.9888364999788,898.9888364999788,898.9888364999788,899.4693955840776,space,0.4675623750081286,None,899.4711624169722,899.5770358757038,899.8887000420364,899.8727853340097,899.8754786669742,899.8887000420364,899.8887000420364,899.8887000420364,901.1806322920602,300,1,[1.2916706249816343],[1.2916737919440493],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,178,10,14,space,0.2920218330109492,None,200,1,[2.381718083983287],[2.381721416953951],14,10,178,7,901.1896787920268,,901.1807977500139,901.1896787920268,902.1741964169778,902.1741964169778,902.1789852089714,902.4694900420727,space,0.2920218330109492,None,902.4711020420073,902.8703546256913,903.1674583749846,903.1581497499719,903.1588978749933,903.1674583749846,903.1674583749846,903.1674583749846,905.5494403340854,200,1,[2.381718083983287],[2.381721416953951],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,179,11,14,space,0.7132231669966131,None,600,1,[2.793817624915391],[2.7938207499682903],14,11,179,6,905.5535872090841,,905.549646959058,905.5535872090841,906.5478059169836,906.5478059169836,906.5478059169836,907.2717461250722,space,0.7132231669966131,None,907.2731971669709,907.3768585837136,907.6790960839717,907.6658324999735,907.6679075000575,907.6790960839717,907.6790960839717,907.6790960839717,910.4731735420646,600,1,[2.793817624915391],[2.7938207499682903],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,180,0,15,space,0.8158079590648413,None,500,1,[1.6837085830047727],[1.6837117080576718],15,0,180,9,910.4840347500285,,910.4733496670378,910.4840347500285,911.4741224590689,911.4741224590689,911.4741224590689,912.3027170840651,space,0.8158079590648413,None,912.3043381250463,912.409686625648,912.7132315420313,912.6978067089804,912.700188125018,912.7132315420313,912.7132315420313,912.7132315420313,914.397193458979,500,1,[1.6837085830047727],[1.6837117080576718],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,181,1,15,space,2.2343032920034602,None,700,1,[1.308919084025547],[1.3089222500566393],15,1,181,1,914.4070403340738,,914.3973809590098,914.4070403340738,915.391538209049,915.391538209049,915.3957958340179,917.6292122500017,space,2.2343032920034602,None,917.6311322500696,918.0287148756363,918.3318243750837,918.3181947920239,918.3205510419793,918.3318243750837,918.3318243750837,918.3318243750837,919.6409955000272,700,1,[1.308919084025547],[1.3089222500566393],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,182,2,15,space,0.41894704196602106,None,400,1,[2.146550292032771],[2.1465535000897944],15,2,182,0,919.6454369170824,,919.6411763749784,919.6454369170824,920.6297578340163,920.6297578340163,920.6428716670489,921.0639737090096,space,0.41894704196602106,None,921.0657353340648,921.1755763337171,921.4880268750712,921.472766958992,921.4750959170051,921.4880268750712,921.4880268750712,921.4880268750712,923.6348249589792,400,1,[2.146550292032771],[2.1465535000897944],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,183,3,15,space,0.307378959027119,None,300,1,[4.002871667034924],[4.002875291975215],15,3,183,6,923.6371602499858,,923.6349755420815,923.6371602499858,924.6231930840295,924.6231930840295,924.629005709081,924.9323993750149,space,0.307378959027119,None,924.9334517500829,925.0370818756676,925.3446559170261,925.3309633750468,925.3330104589695,925.3446559170261,925.3446559170261,925.3446559170261,929.3477755839704,300,1,[4.002871667034924],[4.002875291975215],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,184,4,15,space,0.33799425000324845,None,500,1,[1.6206243330379948],[1.6206272080307826],15,4,184,2,929.3589372920105,,929.3479589170311,929.3589372920105,930.3385263340315,930.3385263340315,930.3573864169884,930.6809352500131,space,0.33799425000324845,None,930.6825019170064,931.3851268756591,931.6884792089695,931.6752280839719,931.6770305840764,931.6884792089695,931.6884792089695,931.6884792089695,933.3093595840037,500,1,[1.6206243330379948],[1.6206272080307826],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,185,5,15,space,1.2369932089932263,None,500,1,[2.9427347079617903],[2.942737750010565],15,5,185,5,933.3121783339884,,933.309584208997,933.3121783339884,934.3064011670649,934.3064011670649,934.3064011670649,935.5479220839916,space,1.2369932089932263,None,935.54844516702,936.259110416697,936.5638376669958,936.5499726670096,936.5517872499768,936.5638376669958,936.5638376669958,936.5638376669958,939.5068374170223,500,1,[2.9427347079617903],[2.942737750010565],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,186,6,15,space,1.2259995420463383,None,550,1,[6.225450500031002],[6.2254542500013486],15,6,186,10,939.513281792053,,939.5070667089894,939.513281792053,940.5032068340806,940.5032068340806,940.5093580840621,941.7373211670201,space,1.2259995420463383,None,941.739389250055,942.1375277917289,942.4479667920386,942.4321904589888,942.4345811250387,942.4479667920386,942.4479667920386,942.4479667920386,948.6736973340157,550,1,[6.225450500031002],[6.2254542500013486],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,187,7,15,space,0.6112357500242069,None,600,1,[1.8603474999545142],[1.8603505420032889],15,7,187,8,948.6841942090541,,948.6738770420197,948.6841942090541,949.6627412920352,949.6627412920352,949.6805227090372,950.285122500034,space,0.6112357500242069,None,950.2868316250388,950.9865790416409,951.2884710420622,951.2744037919911,951.2765266670613,951.2884710420622,951.2884710420622,951.2884710420622,953.1490687089972,600,1,[1.8603474999545142],[1.8603505420032889],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,188,8,15,space,0.9019730009604245,None,700,1,[1.4625053339404985],[1.4625079589895904],15,8,188,11,953.1591115000192,,953.149236959056,953.1591115000192,954.1489683340769,954.1489683340769,954.1489683340769,955.0611343340715,space,0.9019730009604245,None,955.0624701670604,955.7647120836812,956.0778646670515,956.0628817090765,956.064937334042,956.0778646670515,956.0778646670515,956.0778646670515,957.5406141249696,700,1,[1.4625053339404985],[1.4625079589895904],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
